Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country
512285,84991,60 TEATIME FAIRY CAKE CASES,1,,0.55,13069.0,United Kingdom
509307,84402B,,27,,0.0,,United Kingdom
578995,85204,HANGING WOOD AND FELT FLOWER,6,,0.12,15861.0,United Kingdom
566087,22841,ROUND CAKE TIN VINTAGE GREEN,2,2011-09-09 10:24:00,7.95,13319.0,United Kingdom
504451,22582,PACK OF 6 SWEETIE GIFT BOXES,6,,2.55,16709.0,United Kingdom
551563,21137,BLACK RECORD COVER FRAME,240,2011-03-05 10:55:00,3.39,16210.0,United Kingdom
578344,21803,CHRISTMAS TREE STAR DECORATION,3,,0.42,,United Kingdom
579711,23394,POSTE FRANCE CUSHION COVER,1,,3.75,15060.0,United Kingdom
579456,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,4,,0.85,13428.0,United Kingdom
549289,84912B,GREEN ROSE WASHBAG,4,2011-07-04 18:09:00,3.75,14395.0,United Kingdom
567473,21754,HOME BUILDING BLOCK WORD,2,,6.25,17841.0,United Kingdom
580115,22064,PINK DOUGHNUT TRINKET POT ,1,2011-01-12 16:22:00,3.29,,United Kingdom
519027,21774,DECORATIVE CATS BATHROOM BOTTLE,1,,2.51,,United Kingdom
524264,22113,GREY HEART HOT WATER BOTTLE,3,,3.75,,United Kingdom
541530,21773,DECORATIVE ROSE BATHROOM BOTTLE,24,,0.42,14769.0,United Kingdom
501140,22241,GARLAND WOODEN HAPPY EASTER,6,,1.25,16911.0,United Kingdom
493672,21482,MUSHROOM BLUE HOT WATER BOTTLE,2,2010-05-01 12:26:00,2.95,17861.0,United Kingdom
